,daterep,day,month,year,cases,deaths,countries_and_territories,geoid
4161,02/02/2020,2,2,2020,0,0,Nepal,NP
4162,01/02/2020,1,2,2020,0,0,Nepal,NP
4163,31/01/2020,31,1,2020,0,0,Nepal,NP
4164,30/01/2020,30,1,2020,0,0,Nepal,NP
4165,29/01/2020,29,1,2020,0,0,Nepal,NP
4166,28/01/2020,28,1,2020,0,0,Nepal,NP
4167,27/01/2020,27,1,2020,0,0,Nepal,NP
4168,26/01/2020,26,1,2020,0,0,Nepal,NP
4169,25/01/2020,25,1,2020,1,0,Nepal,NP
4170,24/01/2020,24,1,2020,0,0,Nepal,NP
4171,23/01/2020,23,1,2020,0,0,Nepal,NP
4172,22/01/2020,22,1,2020,0,0,Nepal,NP
4173,21/01/2020,21,1,2020,0,0,Nepal,NP
4174,20/01/2020,20,1,2020,0,0,Nepal,NP
4175,19/01/2020,19,1,2020,0,0,Nepal,NP
4176,18/01/2020,18,1,2020,0,0,Nepal,NP
4177,17/01/2020,17,1,2020,0,0,Nepal,NP
4178,16/01/2020,16,1,2020,0,0,Nepal,NP
4179,15/01/2020,15,1,2020,0,0,Nepal,NP
4180,14/01/2020,14,1,2020,0,0,Nepal,NP
4181,13/01/2020,13,1,2020,0,0,Nepal,NP
4182,12/01/2020,12,1,2020,0,0,Nepal,NP
4183,11/01/2020,11,1,2020,0,0,Nepal,NP
4184,10/01/2020,10,1,2020,0,0,Nepal,NP
4185,09/01/2020,9,1,2020,0,0,Nepal,NP
4186,08/01/2020,8,1,2020,0,0,Nepal,NP
4187,07/01/2020,7,1,2020,0,0,Nepal,NP
4188,06/01/2020,6,1,2020,0,0,Nepal,NP
4189,05/01/2020,5,1,2020,0,0,Nepal,NP
4190,04/01/2020,4,1,2020,0,0,Nepal,NP
4191,03/01/2020,3,1,2020,0,0,Nepal,NP
4192,02/01/2020,2,1,2020,0,0,Nepal,NP
4193,01/01/2020,1,1,2020,0,0,Nepal,NP
4194,31/12/2019,31,12,2019,0,0,Nepal,NP
4195,24/03/2020,24,3,2020,545,34,Netherlands,NL
4196,23/03/2020,23,3,2020,573,43,Netherlands,NL
4197,22/03/2020,22,3,2020,637,30,Netherlands,NL
4198,21/03/2020,21,3,2020,534,30,Netherlands,NL
4199,20/03/2020,20,3,2020,409,18,Netherlands,NL
4200,19/03/2020,19,3,2020,346,34,Netherlands,NL
4201,18/03/2020,18,3,2020,292,0,Netherlands,NL
4202,17/03/2020,17,3,2020,278,4,Netherlands,NL
4203,16/03/2020,16,3,2020,176,8,Netherlands,NL
4204,15/03/2020,15,3,2020,155,7,Netherlands,NL
4205,14/03/2020,14,3,2020,190,0,Netherlands,NL
4206,13/03/2020,13,3,2020,111,0,Netherlands,NL
4207,12/03/2020,12,3,2020,121,1,Netherlands,NL
4208,11/03/2020,11,3,2020,61,1,Netherlands,NL
4209,10/03/2020,10,3,2020,56,0,Netherlands,NL
4210,09/03/2020,9,3,2020,77,2,Netherlands,NL
4211,08/03/2020,8,3,2020,60,0,Netherlands,NL
4212,07/03/2020,7,3,2020,46,1,Netherlands,NL
4213,06/03/2020,6,3,2020,44,0,Netherlands,NL
4214,05/03/2020,5,3,2020,10,0,Netherlands,NL
4215,04/03/2020,4,3,2020,10,0,Netherlands,NL
4216,03/03/2020,3,3,2020,5,0,Netherlands,NL
4217,02/03/2020,2,3,2020,6,0,Netherlands,NL
4218,01/03/2020,1,3,2020,5,0,Netherlands,NL
4219,29/02/2020,29,2,2020,1,0,Netherlands,NL
4220,28/02/2020,28,2,2020,1,0,Netherlands,NL
4221,27/02/2020,27,2,2020,0,0,Netherlands,NL
4222,26/02/2020,26,2,2020,0,0,Netherlands,NL
4223,25/02/2020,25,2,2020,0,0,Netherlands,NL
4224,24/02/2020,24,2,2020,0,0,Netherlands,NL
4225,23/02/2020,23,2,2020,0,0,Netherlands,NL
4226,22/02/2020,22,2,2020,0,0,Netherlands,NL
4227,21/02/2020,21,2,2020,0,0,Netherlands,NL
4228,20/02/2020,20,2,2020,0,0,Netherlands,NL
4229,19/02/2020,19,2,2020,0,0,Netherlands,NL
4230,18/02/2020,18,2,2020,0,0,Netherlands,NL
4231,17/02/2020,17,2,2020,0,0,Netherlands,NL
4232,16/02/2020,16,2,2020,0,0,Netherlands,NL
4233,15/02/2020,15,2,2020,0,0,Netherlands,NL
4234,14/02/2020,14,2,2020,0,0,Netherlands,NL
4235,13/02/2020,13,2,2020,0,0,Netherlands,NL
4236,12/02/2020,12,2,2020,0,0,Netherlands,NL
4237,11/02/2020,11,2,2020,0,0,Netherlands,NL
4238,10/02/2020,10,2,2020,0,0,Netherlands,NL
4239,09/02/2020,9,2,2020,0,0,Netherlands,NL
4240,08/02/2020,8,2,2020,0,0,Netherlands,NL
4241,07/02/2020,7,2,2020,0,0,Netherlands,NL
4242,06/02/2020,6,2,2020,0,0,Netherlands,NL
4243,05/02/2020,5,2,2020,0,0,Netherlands,NL
4244,04/02/2020,4,2,2020,0,0,Netherlands,NL
4245,03/02/2020,3,2,2020,0,0,Netherlands,NL
4246,02/02/2020,2,2,2020,0,0,Netherlands,NL
4247,01/02/2020,1,2,2020,0,0,Netherlands,NL
4248,31/01/2020,31,1,2020,0,0,Netherlands,NL
4249,30/01/2020,30,1,2020,0,0,Netherlands,NL
4250,29/01/2020,29,1,2020,0,0,Netherlands,NL
4251,28/01/2020,28,1,2020,0,0,Netherlands,NL
4252,27/01/2020,27,1,2020,0,0,Netherlands,NL
4253,26/01/2020,26,1,2020,0,0,Netherlands,NL
4254,25/01/2020,25,1,2020,0,0,Netherlands,NL
4255,24/01/2020,24,1,2020,0,0,Netherlands,NL
4256,23/01/2020,23,1,2020,0,0,Netherlands,NL
4257,22/01/2020,22,1,2020,0,0,Netherlands,NL
4258,21/01/2020,21,1,2020,0,0,Netherlands,NL
4259,20/01/2020,20,1,2020,0,0,Netherlands,NL
4260,19/01/2020,19,1,2020,0,0,Netherlands,NL
4261,18/01/2020,18,1,2020,0,0,Netherlands,NL
4262,17/01/2020,17,1,2020,0,0,Netherlands,NL
4263,16/01/2020,16,1,2020,0,0,Netherlands,NL
4264,15/01/2020,15,1,2020,0,0,Netherlands,NL
4265,14/01/2020,14,1,2020,0,0,Netherlands,NL
4266,13/01/2020,13,1,2020,0,0,Netherlands,NL
4267,12/01/2020,12,1,2020,0,0,Netherlands,NL
4268,11/01/2020,11,1,2020,0,0,Netherlands,NL
4269,10/01/2020,10,1,2020,0,0,Netherlands,NL
4270,09/01/2020,9,1,2020,0,0,Netherlands,NL
4271,08/01/2020,8,1,2020,0,0,Netherlands,NL
4272,07/01/2020,7,1,2020,0,0,Netherlands,NL
4273,06/01/2020,6,1,2020,0,0,Netherlands,NL
4274,05/01/2020,5,1,2020,0,0,Netherlands,NL
4275,04/01/2020,4,1,2020,0,0,Netherlands,NL
4276,03/01/2020,3,1,2020,0,0,Netherlands,NL
4277,02/01/2020,2,1,2020,0,0,Netherlands,NL
4278,01/01/2020,1,1,2020,0,0,Netherlands,NL
4279,31/12/2019,31,12,2019,0,0,Netherlands,NL
4280,24/03/2020,24,3,2020,4,0,Netherlands_Antilles,AN
4281,23/03/2020,23,3,2020,0,0,Netherlands_Antilles,AN
4282,22/03/2020,22,3,2020,0,0,Netherlands_Antilles,AN
4283,21/03/2020,21,3,2020,4,0,Netherlands_Antilles,AN
4284,20/03/2020,20,3,2020,9,0,Netherlands_Antilles,AN
4285,24/03/2020,24,3,2020,2,0,New_Caledonia,NC
4286,23/03/2020,23,3,2020,1,0,New_Caledonia,NC
4287,22/03/2020,22,3,2020,2,0,New_Caledonia,NC
4288,21/03/2020,21,3,2020,2,0,New_Caledonia,NC
4289,24/03/2020,24,3,2020,40,0,New_Zealand,NZ
4290,23/03/2020,23,3,2020,36,0,New_Zealand,NZ
4291,22/03/2020,22,3,2020,13,0,New_Zealand,NZ
4292,21/03/2020,21,3,2020,14,0,New_Zealand,NZ
4293,20/03/2020,20,3,2020,11,0,New_Zealand,NZ
4294,19/03/2020,19,3,2020,8,0,New_Zealand,NZ
4295,18/03/2020,18,3,2020,12,0,New_Zealand,NZ
4296,15/03/2020,15,3,2020,2,0,New_Zealand,NZ
4297,14/03/2020,14,3,2020,1,0,New_Zealand,NZ
4298,07/03/2020,7,3,2020,1,0,New_Zealand,NZ
4299,06/03/2020,6,3,2020,1,0,New_Zealand,NZ
4300,05/03/2020,5,3,2020,1,0,New_Zealand,NZ
4301,04/03/2020,4,3,2020,1,0,New_Zealand,NZ
4302,02/03/2020,2,3,2020,0,0,New_Zealand,NZ
4303,01/03/2020,1,3,2020,0,0,New_Zealand,NZ
4304,29/02/2020,29,2,2020,0,0,New_Zealand,NZ
4305,28/02/2020,28,2,2020,1,0,New_Zealand,NZ
4306,27/02/2020,27,2,2020,0,0,New_Zealand,NZ
4307,26/02/2020,26,2,2020,0,0,New_Zealand,NZ
4308,25/02/2020,25,2,2020,0,0,New_Zealand,NZ
4309,24/02/2020,24,2,2020,0,0,New_Zealand,NZ
4310,23/02/2020,23,2,2020,0,0,New_Zealand,NZ
4311,22/02/2020,22,2,2020,0,0,New_Zealand,NZ
4312,21/02/2020,21,2,2020,0,0,New_Zealand,NZ
4313,20/02/2020,20,2,2020,0,0,New_Zealand,NZ
4314,19/02/2020,19,2,2020,0,0,New_Zealand,NZ
4315,18/02/2020,18,2,2020,0,0,New_Zealand,NZ
4316,17/02/2020,17,2,2020,0,0,New_Zealand,NZ
4317,16/02/2020,16,2,2020,0,0,New_Zealand,NZ
4318,15/02/2020,15,2,2020,0,0,New_Zealand,NZ
4319,14/02/2020,14,2,2020,0,0,New_Zealand,NZ
4320,13/02/2020,13,2,2020,0,0,New_Zealand,NZ
4321,12/02/2020,12,2,2020,0,0,New_Zealand,NZ
4322,11/02/2020,11,2,2020,0,0,New_Zealand,NZ
4323,10/02/2020,10,2,2020,0,0,New_Zealand,NZ
4324,09/02/2020,9,2,2020,0,0,New_Zealand,NZ
4325,08/02/2020,8,2,2020,0,0,New_Zealand,NZ
4326,07/02/2020,7,2,2020,0,0,New_Zealand,NZ
4327,06/02/2020,6,2,2020,0,0,New_Zealand,NZ
4328,05/02/2020,5,2,2020,0,0,New_Zealand,NZ
4329,04/02/2020,4,2,2020,0,0,New_Zealand,NZ
4330,03/02/2020,3,2,2020,0,0,New_Zealand,NZ
4331,02/02/2020,2,2,2020,0,0,New_Zealand,NZ
4332,01/02/2020,1,2,2020,0,0,New_Zealand,NZ
4333,31/01/2020,31,1,2020,0,0,New_Zealand,NZ
4334,30/01/2020,30,1,2020,0,0,New_Zealand,NZ
4335,29/01/2020,29,1,2020,0,0,New_Zealand,NZ
4336,28/01/2020,28,1,2020,0,0,New_Zealand,NZ
4337,27/01/2020,27,1,2020,0,0,New_Zealand,NZ
4338,26/01/2020,26,1,2020,0,0,New_Zealand,NZ
4339,25/01/2020,25,1,2020,0,0,New_Zealand,NZ
4340,24/01/2020,24,1,2020,0,0,New_Zealand,NZ
4341,23/01/2020,23,1,2020,0,0,New_Zealand,NZ
4342,22/01/2020,22,1,2020,0,0,New_Zealand,NZ
4343,21/01/2020,21,1,2020,0,0,New_Zealand,NZ
4344,20/01/2020,20,1,2020,0,0,New_Zealand,NZ
4345,19/01/2020,19,1,2020,0,0,New_Zealand,NZ
4346,18/01/2020,18,1,2020,0,0,New_Zealand,NZ
4347,17/01/2020,17,1,2020,0,0,New_Zealand,NZ
4348,16/01/2020,16,1,2020,0,0,New_Zealand,NZ
4349,15/01/2020,15,1,2020,0,0,New_Zealand,NZ
4350,14/01/2020,14,1,2020,0,0,New_Zealand,NZ
4351,13/01/2020,13,1,2020,0,0,New_Zealand,NZ
4352,12/01/2020,12,1,2020,0,0,New_Zealand,NZ
4353,11/01/2020,11,1,2020,0,0,New_Zealand,NZ
4354,10/01/2020,10,1,2020,0,0,New_Zealand,NZ
4355,09/01/2020,9,1,2020,0,0,New_Zealand,NZ
4356,08/01/2020,8,1,2020,0,0,New_Zealand,NZ
4357,07/01/2020,7,1,2020,0,0,New_Zealand,NZ
4358,06/01/2020,6,1,2020,0,0,New_Zealand,NZ
4359,05/01/2020,5,1,2020,0,0,New_Zealand,NZ
4360,04/01/2020,4,1,2020,0,0,New_Zealand,NZ
4361,03/01/2020,3,1,2020,0,0,New_Zealand,NZ
4362,02/01/2020,2,1,2020,0,0,New_Zealand,NZ
4363,01/01/2020,1,1,2020,0,0,New_Zealand,NZ
4364,31/12/2019,31,12,2019,0,0,New_Zealand,NZ
4365,24/03/2020,24,3,2020,0,0,Nicaragua,NI
4366,23/03/2020,23,3,2020,1,0,Nicaragua,NI
4367,22/03/2020,22,3,2020,0,0,Nicaragua,NI
4368,21/03/2020,21,3,2020,0,0,Nicaragua,NI
4369,20/03/2020,20,3,2020,0,0,Nicaragua,NI
4370,19/03/2020,19,3,2020,1,0,Nicaragua,NI
4371,24/03/2020,24,3,2020,1,0,Niger,NE
4372,23/03/2020,23,3,2020,0,0,Niger,NE
4373,22/03/2020,22,3,2020,0,0,Niger,NE
4374,21/03/2020,21,3,2020,1,0,Niger,NE
4375,24/03/2020,24,3,2020,10,1,Nigeria,NG
4376,23/03/2020,23,3,2020,8,0,Nigeria,NG
4377,22/03/2020,22,3,2020,10,0,Nigeria,NG
4378,21/03/2020,21,3,2020,4,0,Nigeria,NG
4379,20/03/2020,20,3,2020,0,0,Nigeria,NG
4380,19/03/2020,19,3,2020,5,0,Nigeria,NG
4381,18/03/2020,18,3,2020,1,0,Nigeria,NG
4382,17/03/2020,17,3,2020,0,0,Nigeria,NG
4383,16/03/2020,16,3,2020,0,0,Nigeria,NG
4384,15/03/2020,15,3,2020,0,0,Nigeria,NG
4385,10/03/2020,10,3,2020,1,0,Nigeria,NG
4386,02/03/2020,2,3,2020,0,0,Nigeria,NG
4387,01/03/2020,1,3,2020,0,0,Nigeria,NG
4388,29/02/2020,29,2,2020,0,0,Nigeria,NG
4389,28/02/2020,28,2,2020,1,0,Nigeria,NG
4390,27/02/2020,27,2,2020,0,0,Nigeria,NG
4391,26/02/2020,26,2,2020,0,0,Nigeria,NG
4392,25/02/2020,25,2,2020,0,0,Nigeria,NG
4393,24/02/2020,24,2,2020,0,0,Nigeria,NG
4394,23/02/2020,23,2,2020,0,0,Nigeria,NG
4395,22/02/2020,22,2,2020,0,0,Nigeria,NG
4396,21/02/2020,21,2,2020,0,0,Nigeria,NG
4397,20/02/2020,20,2,2020,0,0,Nigeria,NG
4398,19/02/2020,19,2,2020,0,0,Nigeria,NG
4399,18/02/2020,18,2,2020,0,0,Nigeria,NG
4400,17/02/2020,17,2,2020,0,0,Nigeria,NG
4401,16/02/2020,16,2,2020,0,0,Nigeria,NG
4402,15/02/2020,15,2,2020,0,0,Nigeria,NG
4403,14/02/2020,14,2,2020,0,0,Nigeria,NG
4404,13/02/2020,13,2,2020,0,0,Nigeria,NG
4405,12/02/2020,12,2,2020,0,0,Nigeria,NG
4406,11/02/2020,11,2,2020,0,0,Nigeria,NG
4407,10/02/2020,10,2,2020,0,0,Nigeria,NG
4408,09/02/2020,9,2,2020,0,0,Nigeria,NG
4409,08/02/2020,8,2,2020,0,0,Nigeria,NG
4410,07/02/2020,7,2,2020,0,0,Nigeria,NG
4411,06/02/2020,6,2,2020,0,0,Nigeria,NG
4412,05/02/2020,5,2,2020,0,0,Nigeria,NG
4413,04/02/2020,4,2,2020,0,0,Nigeria,NG
4414,03/02/2020,3,2,2020,0,0,Nigeria,NG
4415,02/02/2020,2,2,2020,0,0,Nigeria,NG
4416,01/02/2020,1,2,2020,0,0,Nigeria,NG
4417,31/01/2020,31,1,2020,0,0,Nigeria,NG
4418,30/01/2020,30,1,2020,0,0,Nigeria,NG
4419,29/01/2020,29,1,2020,0,0,Nigeria,NG
4420,28/01/2020,28,1,2020,0,0,Nigeria,NG
4421,27/01/2020,27,1,2020,0,0,Nigeria,NG
4422,26/01/2020,26,1,2020,0,0,Nigeria,NG
4423,25/01/2020,25,1,2020,0,0,Nigeria,NG
4424,24/01/2020,24,1,2020,0,0,Nigeria,NG
4425,23/01/2020,23,1,2020,0,0,Nigeria,NG
4426,22/01/2020,22,1,2020,0,0,Nigeria,NG
4427,21/01/2020,21,1,2020,0,0,Nigeria,NG
4428,20/01/2020,20,1,2020,0,0,Nigeria,NG
4429,19/01/2020,19,1,2020,0,0,Nigeria,NG
4430,18/01/2020,18,1,2020,0,0,Nigeria,NG
4431,17/01/2020,17,1,2020,0,0,Nigeria,NG
4432,16/01/2020,16,1,2020,0,0,Nigeria,NG
4433,15/01/2020,15,1,2020,0,0,Nigeria,NG
4434,14/01/2020,14,1,2020,0,0,Nigeria,NG
4435,13/01/2020,13,1,2020,0,0,Nigeria,NG
4436,12/01/2020,12,1,2020,0,0,Nigeria,NG
4437,11/01/2020,11,1,2020,0,0,Nigeria,NG
4438,10/01/2020,10,1,2020,0,0,Nigeria,NG
4439,09/01/2020,9,1,2020,0,0,Nigeria,NG
4440,08/01/2020,8,1,2020,0,0,Nigeria,NG
4441,07/01/2020,7,1,2020,0,0,Nigeria,NG
4442,06/01/2020,6,1,2020,0,0,Nigeria,NG
4443,05/01/2020,5,1,2020,0,0,Nigeria,NG
4444,04/01/2020,4,1,2020,0,0,Nigeria,NG
4445,03/01/2020,3,1,2020,0,0,Nigeria,NG
4446,02/01/2020,2,1,2020,0,0,Nigeria,NG
4447,01/01/2020,1,1,2020,0,0,Nigeria,NG
4448,31/12/2019,31,12,2019,0,0,Nigeria,NG
4449,24/03/2020,24,3,2020,22,1,North_Macedonia,MK
4450,23/03/2020,23,3,2020,29,1,North_Macedonia,MK
4451,22/03/2020,22,3,2020,15,0,North_Macedonia,MK
4452,21/03/2020,21,3,2020,22,0,North_Macedonia,MK
4453,20/03/2020,20,3,2020,6,0,North_Macedonia,MK
4454,19/03/2020,19,3,2020,11,0,North_Macedonia,MK
4455,18/03/2020,18,3,2020,12,0,North_Macedonia,MK
4456,17/03/2020,17,3,2020,6,0,North_Macedonia,MK
4457,16/03/2020,16,3,2020,0,0,North_Macedonia,MK
4458,14/03/2020,14,3,2020,4,0,North_Macedonia,MK
4459,13/03/2020,13,3,2020,2,0,North_Macedonia,MK
4460,11/03/2020,11,3,2020,4,0,North_Macedonia,MK
4461,07/03/2020,7,3,2020,2,0,North_Macedonia,MK
4462,02/03/2020,2,3,2020,0,0,North_Macedonia,MK
4463,01/03/2020,1,3,2020,0,0,North_Macedonia,MK
4464,29/02/2020,29,2,2020,0,0,North_Macedonia,MK
4465,28/02/2020,28,2,2020,0,0,North_Macedonia,MK
4466,27/02/2020,27,2,2020,1,0,North_Macedonia,MK
4467,26/02/2020,26,2,2020,0,0,North_Macedonia,MK
4468,25/02/2020,25,2,2020,0,0,North_Macedonia,MK
4469,24/02/2020,24,2,2020,0,0,North_Macedonia,MK
4470,23/02/2020,23,2,2020,0,0,North_Macedonia,MK
4471,22/02/2020,22,2,2020,0,0,North_Macedonia,MK
4472,21/02/2020,21,2,2020,0,0,North_Macedonia,MK
4473,20/02/2020,20,2,2020,0,0,North_Macedonia,MK
4474,19/02/2020,19,2,2020,0,0,North_Macedonia,MK
4475,18/02/2020,18,2,2020,0,0,North_Macedonia,MK
4476,17/02/2020,17,2,2020,0,0,North_Macedonia,MK
4477,16/02/2020,16,2,2020,0,0,North_Macedonia,MK
4478,15/02/2020,15,2,2020,0,0,North_Macedonia,MK
4479,14/02/2020,14,2,2020,0,0,North_Macedonia,MK
4480,13/02/2020,13,2,2020,0,0,North_Macedonia,MK
4481,12/02/2020,12,2,2020,0,0,North_Macedonia,MK
4482,11/02/2020,11,2,2020,0,0,North_Macedonia,MK
4483,10/02/2020,10,2,2020,0,0,North_Macedonia,MK
4484,09/02/2020,9,2,2020,0,0,North_Macedonia,MK
4485,08/02/2020,8,2,2020,0,0,North_Macedonia,MK
4486,07/02/2020,7,2,2020,0,0,North_Macedonia,MK
4487,06/02/2020,6,2,2020,0,0,North_Macedonia,MK
4488,05/02/2020,5,2,2020,0,0,North_Macedonia,MK
4489,04/02/2020,4,2,2020,0,0,North_Macedonia,MK
4490,03/02/2020,3,2,2020,0,0,North_Macedonia,MK
4491,02/02/2020,2,2,2020,0,0,North_Macedonia,MK
4492,01/02/2020,1,2,2020,0,0,North_Macedonia,MK
4493,31/01/2020,31,1,2020,0,0,North_Macedonia,MK
4494,30/01/2020,30,1,2020,0,0,North_Macedonia,MK
4495,29/01/2020,29,1,2020,0,0,North_Macedonia,MK
4496,28/01/2020,28,1,2020,0,0,North_Macedonia,MK
4497,27/01/2020,27,1,2020,0,0,North_Macedonia,MK
4498,26/01/2020,26,1,2020,0,0,North_Macedonia,MK
4499,25/01/2020,25,1,2020,0,0,North_Macedonia,MK
4500,24/01/2020,24,1,2020,0,0,North_Macedonia,MK
4501,23/01/2020,23,1,2020,0,0,North_Macedonia,MK
4502,22/01/2020,22,1,2020,0,0,North_Macedonia,MK
4503,21/01/2020,21,1,2020,0,0,North_Macedonia,MK
4504,20/01/2020,20,1,2020,0,0,North_Macedonia,MK
4505,19/01/2020,19,1,2020,0,0,North_Macedonia,MK
4506,18/01/2020,18,1,2020,0,0,North_Macedonia,MK
4507,17/01/2020,17,1,2020,0,0,North_Macedonia,MK
4508,16/01/2020,16,1,2020,0,0,North_Macedonia,MK
4509,15/01/2020,15,1,2020,0,0,North_Macedonia,MK
4510,14/01/2020,14,1,2020,0,0,North_Macedonia,MK
4511,13/01/2020,13,1,2020,0,0,North_Macedonia,MK
4512,12/01/2020,12,1,2020,0,0,North_Macedonia,MK
4513,11/01/2020,11,1,2020,0,0,North_Macedonia,MK
4514,10/01/2020,10,1,2020,0,0,North_Macedonia,MK
4515,09/01/2020,9,1,2020,0,0,North_Macedonia,MK
4516,08/01/2020,8,1,2020,0,0,North_Macedonia,MK
4517,07/01/2020,7,1,2020,0,0,North_Macedonia,MK
4518,06/01/2020,6,1,2020,0,0,North_Macedonia,MK
4519,05/01/2020,5,1,2020,0,0,North_Macedonia,MK
4520,04/01/2020,4,1,2020,0,0,North_Macedonia,MK
4521,03/01/2020,3,1,2020,0,0,North_Macedonia,MK
4522,02/01/2020,2,1,2020,0,0,North_Macedonia,MK
4523,01/01/2020,1,1,2020,0,0,North_Macedonia,MK
4524,31/12/2019,31,12,2019,0,0,North_Macedonia,MK
4525,24/03/2020,24,3,2020,239,1,Norway,NO
4526,23/03/2020,23,3,2020,206,0,Norway,NO
4527,22/03/2020,22,3,2020,184,0,Norway,NO
4528,21/03/2020,21,3,2020,190,1,Norway,NO
4529,20/03/2020,20,3,2020,129,3,Norway,NO
4530,19/03/2020,19,3,2020,115,0,Norway,NO
4531,18/03/2020,18,3,2020,139,0,Norway,NO
4532,17/03/2020,17,3,2020,92,2,Norway,NO
4533,16/03/2020,16,3,2020,170,0,Norway,NO
4534,15/03/2020,15,3,2020,286,0,Norway,NO
4535,14/03/2020,14,3,2020,0,0,Norway,NO
4536,13/03/2020,13,3,2020,132,1,Norway,NO
4537,12/03/2020,12,3,2020,212,0,Norway,NO
4538,11/03/2020,11,3,2020,85,0,Norway,NO
4539,10/03/2020,10,3,2020,23,0,Norway,NO
4540,09/03/2020,9,3,2020,22,0,Norway,NO
4541,08/03/2020,8,3,2020,34,0,Norway,NO
4542,07/03/2020,7,3,2020,27,0,Norway,NO
4543,06/03/2020,6,3,2020,30,0,Norway,NO
4544,05/03/2020,5,3,2020,23,0,Norway,NO
4545,04/03/2020,4,3,2020,8,0,Norway,NO
4546,03/03/2020,3,3,2020,6,0,Norway,NO
4547,02/03/2020,2,3,2020,4,0,Norway,NO
4548,01/03/2020,1,3,2020,9,0,Norway,NO
4549,29/02/2020,29,2,2020,2,0,Norway,NO
4550,28/02/2020,28,2,2020,3,0,Norway,NO
4551,27/02/2020,27,2,2020,1,0,Norway,NO
4552,26/02/2020,26,2,2020,0,0,Norway,NO
4553,25/02/2020,25,2,2020,0,0,Norway,NO
4554,24/02/2020,24,2,2020,0,0,Norway,NO
4555,23/02/2020,23,2,2020,0,0,Norway,NO
4556,22/02/2020,22,2,2020,0,0,Norway,NO
4557,21/02/2020,21,2,2020,0,0,Norway,NO
4558,20/02/2020,20,2,2020,0,0,Norway,NO
4559,19/02/2020,19,2,2020,0,0,Norway,NO
4560,18/02/2020,18,2,2020,0,0,Norway,NO
4561,17/02/2020,17,2,2020,0,0,Norway,NO
4562,16/02/2020,16,2,2020,0,0,Norway,NO
4563,15/02/2020,15,2,2020,0,0,Norway,NO
4564,14/02/2020,14,2,2020,0,0,Norway,NO
4565,13/02/2020,13,2,2020,0,0,Norway,NO
4566,12/02/2020,12,2,2020,0,0,Norway,NO
4567,11/02/2020,11,2,2020,0,0,Norway,NO
4568,10/02/2020,10,2,2020,0,0,Norway,NO
4569,09/02/2020,9,2,2020,0,0,Norway,NO
4570,08/02/2020,8,2,2020,0,0,Norway,NO
4571,07/02/2020,7,2,2020,0,0,Norway,NO
4572,06/02/2020,6,2,2020,0,0,Norway,NO
4573,05/02/2020,5,2,2020,0,0,Norway,NO
4574,04/02/2020,4,2,2020,0,0,Norway,NO
4575,03/02/2020,3,2,2020,0,0,Norway,NO
4576,02/02/2020,2,2,2020,0,0,Norway,NO
4577,01/02/2020,1,2,2020,0,0,Norway,NO
4578,31/01/2020,31,1,2020,0,0,Norway,NO
4579,30/01/2020,30,1,2020,0,0,Norway,NO
4580,29/01/2020,29,1,2020,0,0,Norway,NO
4581,28/01/2020,28,1,2020,0,0,Norway,NO
4582,27/01/2020,27,1,2020,0,0,Norway,NO
4583,26/01/2020,26,1,2020,0,0,Norway,NO
4584,25/01/2020,25,1,2020,0,0,Norway,NO
4585,24/01/2020,24,1,2020,0,0,Norway,NO
4586,23/01/2020,23,1,2020,0,0,Norway,NO
4587,22/01/2020,22,1,2020,0,0,Norway,NO
4588,21/01/2020,21,1,2020,0,0,Norway,NO
4589,20/01/2020,20,1,2020,0,0,Norway,NO
4590,19/01/2020,19,1,2020,0,0,Norway,NO
4591,18/01/2020,18,1,2020,0,0,Norway,NO
4592,17/01/2020,17,1,2020,0,0,Norway,NO
4593,16/01/2020,16,1,2020,0,0,Norway,NO
4594,15/01/2020,15,1,2020,0,0,Norway,NO
4595,14/01/2020,14,1,2020,0,0,Norway,NO
4596,13/01/2020,13,1,2020,0,0,Norway,NO
4597,12/01/2020,12,1,2020,0,0,Norway,NO
4598,11/01/2020,11,1,2020,0,0,Norway,NO
4599,10/01/2020,10,1,2020,0,0,Norway,NO
4600,09/01/2020,9,1,2020,0,0,Norway,NO
4601,08/01/2020,8,1,2020,0,0,Norway,NO
4602,07/01/2020,7,1,2020,0,0,Norway,NO
4603,06/01/2020,6,1,2020,0,0,Norway,NO
4604,05/01/2020,5,1,2020,0,0,Norway,NO
4605,04/01/2020,4,1,2020,0,0,Norway,NO
4606,03/01/2020,3,1,2020,0,0,Norway,NO
4607,02/01/2020,2,1,2020,0,0,Norway,NO
4608,01/01/2020,1,1,2020,0,0,Norway,NO
4609,31/12/2019,31,12,2019,0,0,Norway,NO
4610,24/03/2020,24,3,2020,11,0,Oman,OM
4611,23/03/2020,23,3,2020,3,0,Oman,OM
4612,22/03/2020,22,3,2020,4,0,Oman,OM
4613,21/03/2020,21,3,2020,9,0,Oman,OM
4614,20/03/2020,20,3,2020,0,0,Oman,OM
4615,19/03/2020,19,3,2020,15,0,Oman,OM
4616,18/03/2020,18,3,2020,0,0,Oman,OM
4617,17/03/2020,17,3,2020,2,0,Oman,OM
4618,16/03/2020,16,3,2020,2,0,Oman,OM
4619,15/03/2020,15,3,2020,0,0,Oman,OM
4620,14/03/2020,14,3,2020,2,0,Oman,OM
4621,11/03/2020,11,3,2020,0,0,Oman,OM
4622,10/03/2020,10,3,2020,2,0,Oman,OM
